2.5641,-0.47149,0.61447,-0.93535
-0.53543,1.7154,-1.6953,0.12046
0.34035,-2.1087,-0.69497,-0.93535
0.98431,-0.44203,0.62986,2.76
-0.57836,-1.6072,-1.0928,0.64837
-0.28643,-0.43843,0.81644,-0.40744
-0.32936,1.0734,0.74065,-0.93535
-0.53543,-1.6573,1.0019,-0.93535
-0.20057,1.5154,-1.829,-0.93535
-0.1233,1.2914,-1.4907,1.7042
-0.47532,-0.57527,0.88206,-0.93535
0.3747,-0.46986,0.76883,-0.40744
-0.20916,0.77026,0.21523,0.12046
-0.11471,1.4168,0.86515,0.12046
0.0054954,-0.27768,0.5661,-0.93535
-0.41522,1.0217,-0.11234,-0.93535
-0.62987,1.0128,-0.28446,-0.93535
-0.44098,-0.75697,-1.9226,-0.40744
-0.45815,1.3134,0.40467,1.7042
-0.45815,-1.0395,-1.9353,0.64837
-0.39805,-1.085,-1.0553,-0.93535
2.5126,0.89925,0.67781,0.12046
-0.35512,-2.2524,-0.66662,0.64837
0.91562,0.12925,-1.1852,1.1763
-0.63846,2.1423,-0.0041626,-0.40744
-0.63846,-0.49048,-0.20202,0.12046
-0.45815,1.095,-0.29001,-0.40744
-0.27784,0.30964,-0.97669,0.64837
-0.16623,-0.43253,0.831,-0.93535
3.895,-0.4764,0.51537,-0.93535
-0.29502,0.79481,0.65022,-0.40744
-0.26067,1.2017,0.80223,-0.40744
-0.45815,-1.6265,0.98519,0.64837
-0.054607,0.91823,0.71011,-0.93535
-0.26926,0.58169,0.61901,2.76
-0.62987,-0.21548,0.6,1.7042
-0.28643,-0.21483,0.60025,0.64837
-0.21774,-0.45971,0.78952,-0.40744
-0.14905,1.117,0.73804,-0.40744
0.34035,0.24809,-1.2413,-0.93535
-0.5526,-0.50947,0.60017,-0.93535
3.8091,0.60002,0.72164,0.64837
-0.45815,-0.37131,0.74343,1.1763
-0.21774,-0.66694,0.93808,-0.40744
1.405,1.2089,0.74275,1.7042
-0.31219,1.167,0.77615,2.76
0.33177,0.95588,0.14069,-0.93535
-0.10612,0.67401,0.62448,-0.93535
0.065598,-0.038696,0.60353,-0.93535
1.448,-0.87581,0.96214,1.1763
-0.22633,-0.56021,-1.1251,2.2321
-0.26067,-0.99006,-1.0554,0.64837
-0.020263,-0.51929,0.87289,-0.40744
-0.38088,1.7265,-1.6849,-0.93535
-0.20916,0.16493,0.7536,-0.93535
-0.27784,-0.47346,0.83882,-0.93535
-0.50108,-0.94619,-1.0492,-0.93535
0.38328,-0.39521,0.73998,-0.40744
-0.50967,-0.39063,-1.1405,1.7042
-0.2435,-0.31271,0.37884,-0.93535
-0.037435,-0.60703,0.89569,0.12046
-0.35512,-0.3723,0.71196,-0.40744
3.7834,1.4316,0.80803,0.12046
-0.46674,0.015321,0.60833,-0.93535
0.15146,-0.10483,0.60235,0.12046
-0.27784,0.00091675,0.60597,-0.40744
-0.13188,-0.42075,0.82797,-0.93535
-0.40664,1.2587,0.72551,-0.93535
0.31459,-0.4381,0.83588,-0.93535
0.21156,1.4695,0.87743,2.2321
0.022668,-0.45774,0.83823,-0.40744
-0.32936,0.4252,0.54969,0.64837
-0.15764,-2.0848,-0.7038,1.1763
1.199,0.931,0.13296,-0.93535
0.45197,-0.89512,0.9608,0.64837
-0.19198,-0.48295,-1.1077,0.64837
1.1474,-0.84209,-1.9346,0.64837
-0.38088,-0.9272,0.95878,-0.93535
-0.10612,1.3929,0.85522,0.12046
1.0187,-0.8961,0.96298,-0.40744
-0.63846,-0.46822,0.8098,-0.93535
0.14287,-0.59819,0.89594,1.1763
-0.41522,1.1562,0.76984,1.7042
-0.5526,1.1474,0.77177,-0.93535
-0.38088,1.6336,-1.618,1.1763
-0.21774,0.93264,0.72458,-0.93535
-0.1233,1.3759,0.85312,-0.40744
1.0015,-0.93539,-1.9452,-0.40744
-0.34653,0.050678,-1.1682,-0.93535
-0.14047,1.3756,0.85219,0.12046
-0.35512,-1.2173,-1.942,2.76
-0.29502,1.5481,0.90082,-0.93535
-0.62129,1.4745,0.9973,-0.40744
-0.5526,1.4771,0.99823,0.12046
-0.59553,1.1156,-1.4076,-0.93535
0.48632,-0.39358,0.823,0.64837
-0.35512,-1.9251,0.70894,-0.93535
-0.35512,0.91136,0.20984,-0.93535
4.9167,-0.93539,-1.9689,-0.93535
-0.020263,1.1556,0.77792,-0.40744
-0.2435,1.4902,-1.8196,0.12046
-0.36371,1.0001,-0.11899,0.12046
-0.53543,-0.93015,-1.9253,0.64837
-0.35512,-0.645,0.92446,-0.40744
-0.38946,-1.2258,-1.9557,2.2321
-0.31219,1.5242,0.90099,-0.40744
-0.63846,0.16428,0.59579,1.1763
0.20297,-0.7442,0.94389,1.7042
-0.5526,-1.2405,-1.9561,1.1763
-0.29502,-1.9499,0.71373,-0.40744
-0.35512,-0.4106,0.71684,1.7042
-0.42381,-0.01578,-1.1205,1.1763
-0.5526,1.0345,0.52959,0.64837
-0.56977,-0.057029,0.58208,2.2321
-0.26067,1.4921,0.96778,0.64837
-0.45815,-0.71965,-0.58384,-0.93535
-0.046021,-1.0107,-1.9403,1.7042
-0.37229,0.48184,-0.84142,-0.40744
-0.26067,-0.21417,0.60101,0.12046
-0.25209,-0.60703,0.89535,-0.93535
-0.10612,-0.47509,0.84193,-0.40744
-0.43239,-1.1076,-1.9372,2.2321
-0.60412,-1.2768,-1.032,2.2321
-0.088951,-0.42468,0.75865,-0.40744
0.099942,-0.42861,0.81493,0.12046
-0.43239,0.87862,0.70919,1.1763
-0.23491,-1.0107,-1.9366,-0.93535
-0.22633,1.1932,0.79634,0.12046
-0.10612,-0.42239,0.66519,1.1763
-0.21774,-0.58411,0.8882,0.64837
-0.22633,0.99091,0.73274,3.8158
-0.63846,2.1394,-0.0018072,-0.40744
-0.63846,1.3733,0.2021,0.12046
-0.3036,-0.62536,0.90216,1.1763
-0.097537,-0.61816,0.90216,-0.40744
-0.53543,1.5334,-1.8187,-0.40744
0.34035,-0.08944,0.60942,1.1763
-0.2435,1.0561,0.74561,-0.40744
-0.60412,-0.22727,0.55087,-0.40744
-0.43239,1.1127,0.23945,-0.93535
-0.40664,-0.23905,0.59865,0.12046
-0.63846,-0.027893,-1.1544,-0.93535
-0.20057,-1.3135,-1.0626,0.12046
1.1131,-1.009,-1.9549,0.64837
-0.2435,1.2155,0.18545,-0.93535
-0.42381,-0.29995,0.68723,-0.93535
-0.47532,-0.32417,0.66671,0.64837
-0.32936,-0.8375,-1.9018,-0.40744
-0.10612,-0.41453,0.82654,-0.93535
-0.62129,1.1543,0.77379,-0.40744
-0.19198,-0.45774,0.80088,-0.40744
-0.35512,1.4672,-1.8735,0.12046
3.6031,-0.41224,0.84101,-0.93535
-0.037435,-0.45578,0.83714,-0.93535
-0.32078,-0.75991,-1.9217,-0.93535
-0.63846,-2.1618,-0.55179,-0.93535
-0.22633,1.0256,-0.26923,-0.93535
-0.16623,-1.2205,-1.9529,-0.40744
-0.44098,0.70937,0.22019,0.64837
-0.3036,-0.75893,-1.9216,0.12046
-0.40664,-2.2613,-0.92916,-0.40744
1.3192,-0.43843,0.77262,-0.40744
-0.21774,1.1546,0.79937,0.64837
-0.32936,-0.32483,-1.1433,-0.93535
0.34035,-0.99039,0.98199,1.7042
0.014081,-0.43024,0.81459,-0.93535
-0.063193,-0.35102,0.70885,-0.93535
0.98431,-0.49343,0.62372,0.12046
-0.39805,0.33452,-1.3201,1.7042
-0.45815,-0.91575,-1.9276,1.7042
0.13429,-2.1071,-0.68521,-0.93535
-0.5526,1.0475,-0.25678,-0.93535
-0.2435,0.84163,0.72559,0.64837
0.36611,0.47038,0.74595,0.12046
-0.40664,1.1219,0.73644,1.7042
0.091356,-0.67774,-1.1016,0.12046
-0.16623,-0.47051,0.7801,-0.40744
1.0702,-0.25771,0.57535,-0.40744
-0.15764,1.4276,-1.954,-0.93535
0.074184,0.17443,-1.2139,0.12046
-0.27784,-0.76351,-1.918,-0.93535
-0.29502,-0.7717,0.95137,-0.93535
3.749,-0.49539,0.59638,0.64837
0.24591,-0.87122,-1.0456,0.12046
-0.41522,1.1818,0.7838,-0.93535
-0.36371,0.22779,0.37127,-0.93535
0.35752,-0.43712,0.80778,0.12046
-0.35512,1.2914,0.81888,0.64837
-0.63846,1.3733,0.20236,0.64837
-0.48391,0.45205,0.40711,0.12046
1.2676,0.40032,0.56778,0.12046
1.1217,0.93493,0.13615,-0.40744
-0.43239,-2.2495,-0.6773,2.2321
-0.26067,-2.2475,-0.67571,0.64837
-0.48391,-0.76384,-1.9175,0.12046
-0.22633,0.93329,0.72618,-0.40744
0.11711,-0.82768,-1.0553,-0.93535
0.94996,-0.88104,0.95878,-0.93535
0.52066,-0.78054,-1.9286,-0.40744
-0.63846,1.3736,0.20286,0.64837
-0.47532,-0.61521,0.91958,-0.93535
-0.14047,-0.47509,0.84176,-0.40744
-0.25209,0.79972,0.64812,1.1763
-0.5526,0.85309,0.72971,-0.93535
0.28025,0.19243,0.76101,-0.93535
0.048426,-0.77628,-1.9227,2.76
0.90703,-1.048,-1.0242,-0.40744
0.75248,-0.072089,0.5947,0.12046
0.88127,-0.82212,-1.9263,0.12046
-0.5526,0.0064822,-0.78809,1.7042
-0.35512,-0.52158,0.39836,-0.93535
-0.63846,1.5789,0.91184,1.1763
-0.6127,-0.29176,0.61876,-0.40744
-0.29502,-1.3459,-1.065,-0.93535
0.77824,1.0593,0.71895,0.12046
-0.35512,-0.58182,0.88273,1.1763
-0.37229,0.1227,-1.1842,-0.93535
3.8864,0.65175,0.71163,-0.93535
-0.38088,-0.96976,0.96652,0.12046
0.555,-0.93834,0.96744,0.64837
1.053,0.93362,0.13489,1.7042
-0.44957,1.5939,-1.7475,-0.93535
-0.44957,1.5923,-1.7424,-0.93535
-0.21774,-0.38768,-0.16702,1.7042
-0.27784,1.1611,0.77506,2.76
0.28025,-0.40536,0.75007,0.12046
-0.20916,0.72017,0.21489,-0.93535
-0.51825,-1.2886,-1.3944,-0.40744
4.3844,-0.49539,0.57998,-0.93535
-0.26926,0.38755,-0.93396,1.1763
-0.35512,-0.93015,-1.926,-0.40744
-0.36371,-0.70229,0.93901,-0.40744
-0.58694,-0.33923,0.59781,2.76
0.14287,-0.16343,0.59722,-0.40744
-0.38946,0.42684,0.55323,-0.93535
-0.47532,-0.50718,0.61985,-0.93535
-0.48391,1.4126,-1.903,1.7042
-0.088951,-1.0107,-1.9429,-0.40744
-0.44957,-0.047535,-1.1723,-0.93535
-0.63846,1.3671,0.19478,0.12046
-0.38946,1.3949,-1.9023,1.7042
-0.54401,-0.2623,0.59007,0.12046
0.44338,-0.26492,0.58073,-0.93535
-0.32936,1.2309,0.8135,-0.93535
-0.26067,1.4666,-1.8659,-0.40744
-0.31219,1.5216,-1.7906,1.1763
-0.34653,-2.1536,-0.65997,0.12046
-0.46674,-0.4764,0.82906,-0.93535
-0.56977,0.48446,0.55987,0.12046
-0.25209,-1.271,-1.9611,0.12046
-0.35512,-1.2703,-1.961,0.12046
-0.44957,-0.2587,0.54524,0.64837
0.65804,-0.48622,0.62498,-0.40744
-0.57836,1.8824,-1.7244,0.12046
0.03984,-2.095,-0.69388,-0.93535
-0.19198,1.3569,0.84647,0.12046
3.9207,-0.44759,0.5931,1.7042
-0.32078,0.24023,-0.84706,-0.93535
-0.32936,-2.2544,-0.93219,-0.93535
-0.14905,-0.78807,-1.9246,-0.93535
-0.63846,1.3743,0.20244,0.12046
-0.50967,0.52898,0.40021,-0.93535
-0.43239,0.74145,0.40492,-0.93535
-0.26926,-0.59524,-1.1239,-0.93535
-0.36371,-0.3556,0.70801,-0.40744
0.21156,-0.78447,-1.0666,-0.93535
-0.16623,-0.59262,-1.1231,-0.93535
-0.23491,0.7971,0.64702,0.12046
-0.3036,1.1075,0.74519,-0.93535
-0.2435,-1.2693,-1.0606,-0.93535
-0.6127,-0.35724,0.71272,-0.40744
-0.44957,-0.37099,0.71499,-0.93535
-0.16623,-0.36149,0.71112,0.12046
-0.53543,-2.3372,-0.97812,0.12046
0.34894,-0.4489,0.76109,1.1763
-0.63846,1.7144,-1.6476,-0.93535
-0.21774,0.99681,0.73409,-0.93535
0.64945,1.483,-1.8965,-0.93535
-0.31219,1.4224,-1.9527,0.12046
-0.33795,0.32928,-1.049,0.12046
0.014081,-1.0922,-1.0429,0.12046
0.11711,-0.352,-1.1126,2.2321
-0.42381,-0.42893,0.82401,-0.93535
-0.26926,-0.28849,-0.64761,0.12046
-0.35512,-2.0851,-0.681,-0.40744
-0.19198,-0.47509,0.84168,-0.40744
-0.41522,0.12663,0.73695,-0.93535
-0.31219,1.205,0.82788,1.1763
0.35752,-0.41616,0.81535,-0.40744
-0.53543,-0.88072,-1.9233,-0.40744
-0.29502,1.1579,0.76648,-0.40744
-0.62987,-0.7861,-1.9173,-0.40744
-0.54401,0.66877,-0.017959,0.12046
-0.22633,0.52833,0.56803,-0.93535
-0.38946,0.51196,0.56055,0.64837
-0.38088,-0.089767,-1.3059,-0.40744
-0.071779,-0.49375,0.84925,-0.40744
-0.5526,-0.62405,0.90225,-0.40744
0.34894,-1.3571,-1.9711,-0.40744
-0.50108,1.2021,0.79457,-0.40744
0.074184,-0.48983,0.84875,-0.40744
1.199,-0.99825,-1.0188,0.12046
-0.27784,0.46841,0.56029,-0.40744
0.61511,-0.10679,-1.0985,0.64837
-0.63846,1.6378,-1.6232,0.64837
-0.35512,1.6084,-1.7584,-0.93535
-0.26926,-0.026583,0.24744,-0.93535
-0.35512,-0.40471,-1.3208,0.12046
-0.63846,2.0572,-0.0083687,4.8716
-0.57836,-1.1112,-1.0316,-0.93535
1.6798,-1.2821,-1.9717,-0.93535
-0.63846,1.3772,0.20278,-0.93535
0.074184,-0.99694,-1.0362,3.2879
-0.20057,-0.42926,0.66654,-0.40744
-0.2435,-0.50128,0.84883,-0.93535
2.7187,0.82526,0.69035,-0.40744
-0.2435,1.1801,0.7812,-0.93535
3.6889,-1.0441,1.0512,0.12046
0.022668,-1.2222,-1.9436,0.12046
-0.20916,1.2525,0.82629,0.12046
